Puan,Yorum,label,clean_text,question_count,upper_ratio,avg_word,positive_count,negation_count,exclamation_count,char_count
"1,0",arkadaşlar geçen gün bir gazetede okuduma göre mehmet ali erbilin filmlerine en azından 1 milyon izliyici buluyormuş diye onu bu tür filmlerde oynatıyorlarmış ya ne biçim mantık var anlayamadım üniversitelerin kuluplerinin yaptıkları filmlerden gördüğüm kadarıyla çok yetenekli gençler var onlarada fırsak tanımalı. bence mehmet ali erbil hem filmin kalıtesini düşüruyor hemde bizim genç nesili açıcılığı yok,0,arkadaşlar geçen gün bir gazetede okuduma göre mehmet ali erbilin filmlerine azından milyon izliyici buluyormuş onu tür filmlerde oynatıyorlarmış biçim mantık var anlayamadım üniversitelerin kuluplerinin yaptıkları filmlerden gördüğüm kadarıyla yetenekli gençler var onlarada fırsak tanımalı bence mehmet ali erbil filmin kalıtesini düşüruyor hemde bizim genç nesili açıcılığı yok,0,0.0,6.303571428571429,1,1,0,408
"3,0",tek kelime ile olağanüstü kötü bir film yorum yapan arkadaşa katılıyorum mali işin işinde varsa o filme gitmemek lazım sanırım...,0,tek kelime olağanüstü kötü bir film yorum yapan arkadaşa katılıyorum mali işin işinde varsa filme gitmemek lazım sanırım,0,0.0,5.5,0,0,0,129
"2,5","filme arkadaşlarla son anda karar verip girdim.  Absürd bir komedi olacağını DKA1'den sonra beni böyle bir şeyin bekleyeceğini biliyordum. Kartal Tibet absürd bir film yapmak konusunda aslında gayet başarılı bir yönetmen... Kemal Sunal'ın birçok filmi olmak üzere örnek veriyorum İyi aile çocuğu; diğer kartal tibetin filmleri Hababam sınıfı dokuz doğuruyor, hababam sınıfı merhaba...  Beyazperde üzerindeki mizah anlayışı çok farklı. Kimilerimize göre espiri zevkimizin daha aşağısında kimimize göre gayet başarılı. Önemli olan sinemamıza Kartal Tibet'in 50 yıla aşkın neler yapabildiği.  Tarkan kahramanını, ona yakın belki daha fazla 70 ila 85 yılları arasında serisi herkesi çekmeyi başarmış, şimdi bile bazı televizyon kanallarında haber öncesi kuşaklarını hala meşgul etmekte... Kartal Tibet, tarihe adını kazımış türklerin anadoluya göçü sırasında kavimler arasındaki kahramanların hikayelerini çoğu zaman araklamış ama sonucunda izlenilesi bir karakter yaratmıştır. Şimdi ise durum yine aynı durum. D K A O'nun en çok korktuğu şey başına gelmiş, G O R A ile kıyaslanmak durumunda kalmıştır. Oyuncu seçimleri konusunda artık başarısızlık demek pekde mantıklı gelmiyor işin açıkçası. Bundan çok değil 6 sene önce kahbe bizans filminde Mehmet Ali Erbil herkesi kırıp geçirmiştiki, buda absürd komedide onun başarılı olduğunu zaten kanıtlamıştır. Ama birşeyleride eleştirmeden geçemeyeceğim. Animasyon ekibi 3d sahnelerde başarılı, ancak geminin dış kaplamaları, hareketleri kadar başarılı değil. Niye bilmiyorum bana sanki çok yapaymış gibi geldi. Absürdlükte hani bazı şeyler bu kadar üstü kapalı geçilmeseydi. Türk yaşam tarzıyla dalga geçiliyor. (ki bu lafa çok kızıyorum aslında) ama şimdiye kadar yapılmamış birşey yok bu yüzden insan zorlama gülüyor. Başka da bir eksik yok aslında filmde birde kardeşleri illa sarılmasımı gerekiyor. o kadar teknoloji kullanılmış ama hala bi karede kartal'la şahini göremedim. Hep biri diğerinin arkasından gözüküyor. Neyse yinede görülmesi gereken bir film....",0,filme arkadaşlarla son anda karar verip girdim absürd bir komedi olacağını dkaden sonra beni böyle bir şeyin bekleyeceğini biliyordum kartal tibet absürd bir film yapmak konusunda gayet başarılı bir yönetmen kemal sunalın birçok filmi olmak üzere örnek veriyorum i̇yi aile çocuğu diğer kartal tibetin filmleri hababam sınıfı dokuz doğuruyor hababam sınıfı merhaba beyazperde üzerindeki mizah anlayışı farklı kimilerimize göre espiri zevkimizin aşağısında kimimize göre gayet başarılı önemli olan sinemamıza kartal tibetin yıla aşkın neler yapabildiği tarkan kahramanını ona yakın fazla ila yılları arasında serisi herkesi çekmeyi başarmış şimdi bile televizyon kanallarında haber öncesi kuşaklarını hala meşgul etmekte kartal tibet tarihe adını kazımış türklerin anadoluya göçü sırasında kavimler arasındaki kahramanların hikayelerini çoğu zaman araklamış sonucunda izlenilesi bir karakter yaratmıştır şimdi durum yine aynı durum d k a onun korktuğu başına gelmiş g r a kıyaslanmak durumunda kalmıştır oyuncu seçimleri konusunda artık başarısızlık demek pekde mantıklı gelmiyor işin açıkçası bundan değil sene önce kahbe bizans filminde mehmet ali erbil herkesi kırıp geçirmiştiki buda absürd komedide onun başarılı olduğunu zaten kanıtlamıştır birşeyleride eleştirmeden geçemeyeceğim animasyon ekibi d sahnelerde başarılı ancak geminin dış kaplamaları hareketleri kadar başarılı değil bilmiyorum bana yapaymış geldi absürdlükte hani şeyler kadar üstü kapalı geçilmeseydi türk yaşam tarzıyla dalga geçiliyor lafa kızıyorum şimdiye kadar yapılmamış yok yüzden insan zorlama gülüyor başka bir eksik yok filmde birde kardeşleri illa sarılmasımı gerekiyor kadar teknoloji kullanılmış hala bi karede kartalla şahini göremedim diğerinin arkasından gözüküyor neyse yinede görülmesi gereken bir film,0,0.019940179461615155,6.260869565217392,5,3,0,2006
"1,0",Kartal Tibete alkış istiyorum !Mehmet ali erbil'in yerine daha detaylı bir oyuncu olsa daha bir güzel olurdu.Yalnız Cüneyt arkın oynamamış bile..Pascal Nouma ve Deniz Seki elinden geleni yapmış ama...Filmde güldüğüm tek nokta taaaaamaaaam diye bekçiydi..,0,kartal tibete alkış istiyorum mehmet ali erbilin yerine detaylı bir oyuncu olsa bir güzel olurduyalnız cüneyt arkın oynamamış bilepascal nouma deniz seki elinden geleni yapmış amafilmde güldüğüm tek nokta taaaaamaaaam bekçiydi,0,0.03937007874015748,6.285714285714286,1,0,1,254
"4,0","sanatsal açındanhiçbir estetiği yok.bize kattığı hiçbir yenilikte.keşke film yapımcılarımız biraz daha uğraşsalarda kayder, bittiğinde aklımızda birkaç unutulmaz birşeyler bırakan filmler yapabilseler.ama zor gibi gözüküyor.yani dünyayı kurtaran adamın oğlunu izlediğiniz zaman aaaaa şurası çok güzeldi burada koptum şu sahne de ağlıyacaktım diyebileceğiniz yerler var mı?pek sanmıyorum.klasik zaten gündemde olan birkaç espiri yanına biraz efekt eklemişler gayet sıradan bir film.tamam çok kötü olmayabilir en azından insan izliyor belkide izlemiş olmak için(belkide deniz seki içindir :)) bilmiyorum ama çok basit ya.yinede izlemediyseniz izleyin.türk sinemasına katkı olsun...ii seyirler",1,sanatsal açındanhiçbir estetiği yokbize kattığı hiçbir yeniliktekeşke film yapımcılarımız biraz uğraşsalarda kayder bittiğinde aklımızda unutulmaz birşeyler bırakan filmler yapabilselerama zor gözüküyoryani dünyayı kurtaran adamın oğlunu izlediğiniz zaman aaaaa şurası güzeldi burada koptum sahne ağlıyacaktım diyebileceğiniz yerler var mıpek sanmıyorumklasik zaten gündemde olan espiri yanına biraz efekt eklemişler gayet sıradan bir filmtamam kötü olmayabilir azından insan izliyor belkide izlemiş olmak içinbelkide deniz seki içindir bilmiyorum basit yayinede izlemediyseniz izleyintürk sinemasına katkı olsunii seyirler,1,0.0,7.226190476190476,3,0,0,690
"0,5","Arkadaşlar film Gora kadar güzel değil. Ama yeminlen eğlendiriyor. Tamam firene basıp uzayda durmalar filan, tamam çoook bayat espiriler filan, ama zaten absürt bir film yapmak istememişler mi ? Evet ... (Bunu kolaycılık olduğu için eleştirin isterseniz, ben de katılıyorum)Ama ben eğlenmek için gittim sinemaya ve çok eğlendim. Tartışmanın da gereği yok.Ayrıca Mehmet Ali Erbil iyi oynamış bu filimde, isteyince gayet te güzel oynuyabiliyor bu tür filimlerde ...",0,arkadaşlar film gora kadar güzel değil yeminlen eğlendiriyor tamam firene basıp uzayda durmalar filan tamam çoook bayat espiriler filan zaten absürt bir film yapmak istememişler mi evet bunu kolaycılık olduğu eleştirin isterseniz ben katılıyorumama ben eğlenmek gittim sinemaya eğlendim tartışmanın gereği yokayrıca mehmet ali erbil iyi oynamış filimde isteyince gayet te güzel oynuyabiliyor tür filimlerde,1,0.02591792656587473,5.823529411764706,4,0,0,463
"5,0",son zamanlarda bu kadar iyi bir aksiyon ve komedi filmi izlememiştim (tabi ki Türk Sinemas'nda).herkesin eline sağlık.,1,son zamanlarda kadar iyi bir aksiyon komedi filmi izlememiştim tabi türk sinemasndaherkesin eline sağlık,0,0.01694915254237288,6.0,1,0,0,118
"4,5",film sanatsallıktan uzak box office endişesiyle yapılmış  arada sırada gülünücek bi film. filmin tek artısı kadın oyuncuları. gerçekten hepsi çok iyiler di ayrıca güzellerdi.,1,film sanatsallıktan uzak box office endişesiyle yapılmış arada sırada gülünücek bi film filmin tek artısı kadın oyuncuları gerçekten iyiler di ayrıca güzellerdi,0,0.0,6.25,1,0,0,174
"0,5",berbat ötesi bi film...ismini G.O.R.A. -2-  koysalardı yanlış koymuşlar ismini...,0,berbat ötesi bi filmismini gora koysalardı yanlış koymuşlar ismini,0,0.04938271604938271,7.1,0,0,0,81
"0,5","hayatımda izlediim en kötü film buydu heralde. ""dünyayı kurtaran adam"" filmi bundan milyonlarca kez daha komikti. ülkemizi dibe çekiosunuz çekmeyin böyle filmleri, yada çekseniz bile oturun evinizde izleyin. parama da yazık oldu ya! bi imkan olsa tazminat davası açıcam walla :p",0,hayatımda izlediim kötü film buydu heralde dünyayı kurtaran adam filmi bundan milyonlarca komikti ülkemizi dibe çekiosunuz çekmeyin böyle filmleri yada çekseniz bile oturun evinizde izleyin parama yazık oldu bi imkan olsa tazminat davası açıcam walla p,0,0.0,5.804878048780488,0,0,1,278
"1,0",Kötü de bir yorum sayılır bu filme kötü bile denemez artık bu klişe geleneksel türk halkı esprileri baydı da öteye bile geçti 5 dakikası bile izlenmez! hele paskal nouma senin ne işin var orda bu memlekette az popüler olma herşeyi yaparsın,0,kötü bir yorum sayılır filme kötü bile denemez artık klişe geleneksel türk halkı esprileri baydı öteye bile geçti dakikası bile izlenmez hele paskal nouma senin işin var orda memlekette popüler olma herşeyi yaparsın,0,0.0041841004184100415,4.853658536585366,0,0,1,239
"1,0","vallahi, ilk film daha iyiydi resmen, cok kötüydü yaa, filmin ortasında çıkasım geldi resmen,",0,vallahi ilk film iyiydi resmen cok kötüydü yaa filmin ortasında çıkasım geldi resmen,0,0.0,5.714285714285714,0,0,0,93
"1,0",Film çok berbat olmuş walla werdiğim paraya acıdım ne bi konu ne bi espri war zaten filmin yarısında millet çıktı gitti çok kötü olmuş film.2 milyon dolar animasyona gitmiş yazık walla....,0,film berbat olmuş walla werdiğim paraya acıdım bi konu bi espri war zaten filmin yarısında millet çıktı gitti kötü olmuş film milyon dolar animasyona gitmiş yazık walla,0,0.005319148936170213,5.096774193548387,2,0,0,188
"1,0",çok kötü,0,kötü,0,0.0,3.5,1,0,0,8
"0,5",Tek kelimeyle çok kötü....,0,tek kelimeyle kötü,0,0.038461538461538464,5.75,1,0,0,26
"1,0",sadece flimdeki  komik olan 2 şey var 1 bulmacada turklerin 100 yıldır girmeye çalışıtkları şey sorusu - AB2 ciside telsize bakan arkadaşın TaaaaMmmmaaaaaM diyişi işte bukadar flim hadi geçmi olsun,0,sadece flimdeki komik olan var bulmacada turklerin yıldır girmeye çalışıtkları sorusu ab ciside telsize bakan arkadaşın taaaammmmaaaaam diyişi işte bukadar flim hadi geçmi olsun,0,0.025380710659898477,5.566666666666666,0,0,0,197
"1,0","Oyuncular listesine bakıldığında, 4 gün sonra yıl bazında 50'sine girecek olan M.Ali Erbil'in kahramanı olduğu, yaptığı uygunsuz hareketten dolayı kendi kulübünden uzaklaştırılmış olan futbolcunun, sesinin güzelliğinden başka bir özelliği bence olmayan şarkıcının sıralandığı bir filmden pek fazla bir şey beklemekte doğru değildi zaten. Cüneyt Arkın ustaya yazık edilmiş. Her Mali filmi gibi bir şey olmuş...",0,oyuncular listesine bakıldığında gün sonra yıl bazında sine girecek olan mali erbilin kahramanı olduğu yaptığı uygunsuz hareketten dolayı kendi kulübünden uzaklaştırılmış olan futbolcunun sesinin güzelliğinden başka bir özelliği bence olmayan şarkıcının sıralandığı bir filmden pek fazla bir beklemekte doğru değildi zaten cüneyt arkın ustaya yazık edilmiş mali filmi bir olmuş,0,0.019559902200488997,6.454545454545454,0,0,0,409
"1,0",İzlerken çok sıkıldık.Sadece film yapmak için yapılmış gibi duruyo.Filmin ikinci yarısı daha iyi başlangıcına göre.Hiç olmazsa gülüyosunuz.,0,i̇zlerken sıkıldıksadece film yapmak yapılmış duruyofilmin ikinci yarısı iyi başlangıcına görehiç olmazsa gülüyosunuz,0,0.02877697841726619,7.235294117647059,2,0,0,139
"1,0",sadece deniz seki ve filmin teknolojisiyle ilgili olumlu konuşabilirim :D onun dışında yorum yazmamın bile gereksiz olduğu berbat bi film,0,sadece deniz seki filmin teknolojisiyle ilgili olumlu konuşabilirim d onun dışında yorum yazmamın bile gereksiz olduğu berbat bi film,0,0.0072992700729927005,5.9,0,0,0,137
"1,0",goranın aynısı ve bence ondan çok daha kötü,0,goranın aynısı bence ondan kötü,0,0.0,4.5,1,0,0,43
"2,5",m.ali erbilin olduğu hiç bi filmi izlememyarışma programında bile ortada espiri yokken manasız manasız gülüşleri yokmu hele adamı kanser ederiğrenç ötesi demek bile az gelir çok kötü bi film,0,mali erbilin olduğu bi filmi izlememyarışma programında bile ortada espiri yokken manasız manasız gülüşleri yokmu hele adamı kanser ederiğrenç ötesi demek bile gelir kötü bi film,0,0.0,5.586206896551724,1,1,0,190
"0,5",Elde ki olanaklarla bir uzay filmi çekmek istediğimizde sadece komedi türünde bişey çekiyoruz. O da böyle tamam basit espirilerle... Neden ciddi bir bilim-kurgu filmi çıkaramadık? G.O.R.A bildik CemYılmaz stand-up'ydı zaten o da gerçekten iyiydi. Ben fark ediyorumda Mehmet Ali Erbil'in filmleri basitleşiyor. Hababam serisi mesela hiçbiri beklediğim gibi değildi. şimdi de bu... Ama emekçilerine saygılar hepsi üzerine düşenleri yapıyorlar. Efekler süper. Tam 6 ay çalışmışlar sıf onun için.,0,elde olanaklarla bir uzay filmi çekmek istediğimizde sadece komedi türünde bişey çekiyoruz böyle tamam basit espirilerle ciddi bir bilimkurgu filmi çıkaramadık gora bildik cemyılmaz standupydı zaten gerçekten iyiydi ben fark ediyorumda mehmet ali erbilin filmleri basitleşiyor hababam serisi mesela hiçbiri beklediğim değildi şimdi emekçilerine saygılar üzerine düşenleri yapıyorlar efekler süper tam ay çalışmışlar sıf onun,1,0.034552845528455285,6.25,0,0,0,492
"1,5","çok basit espriler,basit bir oyunculuk,basit bir senaryo.kısaca basit bir film,olmamı$",0,basit esprilerbasit bir oyunculukbasit bir senaryokısaca basit bir filmolmamı,0,0.0,7.7,1,0,0,86
"1,0",7 maddede dünyayı kurtaran adamın oğlu1-)kartal tibeti tebrik ederim iyi bir yönetmenlik çıkarmış2-)garo mafyana ait film müzikleri harika...3-)pascal nouma deniz seki gibi oyuncuların oyunculukları sıfır4-)film aşırı absürd filmde absürdlük abartılmış5-)ali erkazan burcu kara ayşen gruda gibi tecrübeli oyucuların performansı oldukça iyi..6-)cüneyt arkın filmin başrol oyuncusu olarak geçiyor ama sadece 2-3 sahnede gözüküyor7-)mehmet ali erbilin oyunculuğu herzaman ki gibi çok basitnot:lütfen artık gişe kaygısıyla filmler yapılmasın(türk sinemasına çok zarar veriyor) adam gibi filmler yapılsın.,0,maddede dünyayı kurtaran adamın oğlukartal tibeti tebrik ederim iyi bir yönetmenlik çıkarmışgaro mafyana ait film müzikleri harikapascal nouma deniz seki oyuncuların oyunculukları sıfırfilm aşırı absürd filmde absürdlük abartılmışali erkazan burcu kara ayşen gruda tecrübeli oyucuların performansı oldukça iyicüneyt arkın filmin başrol oyuncusu olarak geçiyor sadece sahnede gözüküyormehmet ali erbilin oyunculuğu herzaman basitnotlütfen artık gişe kaygısıyla filmler yapılmasıntürk sinemasına zarar veriyor adam filmler yapılsın,0,0.0,7.232876712328767,3,0,0,600
"0,5",Aşırı derecede kötü bir film bu kadar kötü olacağını düşünmemiştim.Yazık yazık ...,0,aşırı derecede kötü bir film kadar kötü olacağını düşünmemiştimyazık yazık,0,0.024390243902439025,5.916666666666667,0,0,0,82
"0,5",Yav Şu ülkede ciddi  elle tutuluruzay filmini nezaman yapıcaklar_?Filme gelince berbat ötesi bir filmG.O.R.A ya benzetmeye çalışmışlar ama yanından bile geçmemiş,0,yav ülkede ciddi elle tutuluruzay filmini nezaman yapıcaklarfilme gelince berbat ötesi bir filmgora benzetmeye çalışmışlar yanından bile geçmemiş,1,0.043478260869565216,6.666666666666667,0,0,0,161
